elapsed_ms,aimd_rps,admitted_rps,backend_capacity_rps,observed_failure_ratio,slow_start_active
4796,117.5,99.65767588334072,110.0,0.0,0
4847,117.5,117.6049746904294,110.0,0.0,0
4897,127.5,119.69647129416285,110.0,0.0,0
4948,127.5,117.45916101583694,110.0,0.058823529411764705,0
5040,137.5,87.63813879466754,110.0,0.058823529411764705,0
5092,147.5,211.29280115053925,110.0,0.11764705882352941,0
5142,157.5,159.75331213047437,110.0,0.2,0
5192,167.5,139.8566469368897,110.0,0.25,0
5242,167.5,159.75982985258602,110.0,0.27586206896551724,0
5292,177.5,177.84759942792354,110.0,0.3181818181818182,0
5343,88.75,79.79048295822896,110.0,0.2857142857142857,0
5393,88.75,99.71962232668893,110.0,0.16666666666666666,0
5443,88.75,79.90012484394506,110.0,0.0,0
5493,88.75,79.58938404164006,110.0,0.0,0
5543,98.75,99.6497311948501,110.0,0.0,0
5594,108.75,79.16761898715006,110.0,0.0,0
5644,108.75,119.11300594316329,110.0,0.0,0
5695,118.75,99.23054846569825,110.0,0.0,0
5745,128.75,119.61623284782965,110.0,0.0,0
5795,128.75,118.18730225171433,110.0,0.0,0
5846,138.75,139.63473786729722,110.0,0.0,0
5896,138.75,139.81183563912344,110.0,0.0,0
5946,148.75,137.87092819140423,110.0,0.0,0
5997,158.75,156.89979190772848,110.0,0.045454545454545456,0
6048,158.75,158.91342942629768,110.0,0.15789473684210525,0
6098,168.75,138.86891270600955,110.0,0.2631578947368421,0
6148,84.375,119.7967456535195,110.0,0.2727272727272727,0
6198,84.375,79.89054994657319,110.0,0.2222222222222222,0
6249,84.375,99.51494623933914,110.0,0.0,0
6299,84.375,79.46526551391439,110.0,0.0,0
6349,94.375,79.68497818832896,110.0,0.0,0
6399,104.375,99.84241671684747,110.0,0.0,0
6449,104.375,99.77351412294092,110.0,0.0,0
6499,114.375,119.8304399275026,110.0,0.0,0
6549,124.375,99.77724729541299,110.0,0.0,0
6600,124.375,139.44871182957567,110.0,0.0,0
6650,134.375,99.54747311481574,110.0,0.0,0
6700,134.375,139.55493697718984,110.0,0.0,0
6750,144.375,119.66364464109701,110.0,0.0,0
6800,154.375,139.88168527296241,110.0,0.0,0
6850,154.375,159.49639014810737,110.0,0.0,0
6901,164.375,159.48221229099906,110.0,0.09090909090909091,0
6951,174.375,157.4887133252834,110.0,0.20833333333333334,0
7001,87.1875,99.90034940147203,110.0,0.2727272727272727,0
7052,87.1875,99.57845056209744,110.0,0.21052631578947367,0
7102,87.1875,79.91921446125399,110.0,0.07142857142857142,0
7153,97.1875,78.56771063512173,110.0,0.0,0
7203,107.1875,99.3782242395295,110.0,0.0,0
7253,107.1875,99.78878107864207,110.0,0.0,0
7303,117.1875,99.82339444701223,110.0,0.0,0
7353,127.1875,119.26157288960236,110.0,0.0,0
7404,127.1875,119.05096617498155,110.0,0.0,0
7454,137.1875,138.60299546021727,110.0,0.0,0
7504,137.1875,139.69105089038777,110.0,0.0,0
7555,147.1875,139.12755337320516,90.0,0.0,0
7605,157.1875,138.75330158525648,90.0,0.047619047619047616,0
7657,157.1875,154.96755870384206,90.0,0.21052631578947367,0
7708,83.59375,78.58423892500534,90.0,0.4166666666666667,0
7758,83.59375,79.82398810622577,90.0,0.29411764705882354,0
7808,83.59375,79.61460005177736,90.0,0.15384615384615385,0
7858,83.59375,79.59618150850564,90.0,0.0,0
7908,93.59375,79.91974778606316,90.0,0.0,0
7958,93.59375,99.80537950995559,90.0,0.0,0
8009,103.59375,79.83753062517776,90.0,0.0,0
8059,103.59375,99.75634512702725,90.0,0.0,0
8109,113.59375,119.6889069867382,90.0,0.0,0
8159,123.59375,119.70393386628983,90.0,0.0,0
8209,123.59375,119.80840479521957,90.0,0.058823529411764705,0
8259,133.59375,99.58357534631732,90.0,0.11764705882352941,0
8309,143.59375,119.50108297856448,90.0,0.25,0
8360,71.796875,139.7426415667322,90.0,0.3076923076923077,0
8410,71.796875,59.863461023559026,90.0,0.21428571428571427,0
8460,71.796875,79.95902100173662,90.0,0.18181818181818182,0
8510,71.796875,59.882232009596,90.0,0.0,0
8560,81.796875,79.24590861298422,90.0,0.0,0
8610,81.796875,79.74223323108053,90.0,0.0,0
8661,91.796875,79.8202718866038,90.0,0.0,0
8711,101.796875,79.79771279805693,90.0,0.0,0
8761,101.796875,99.72442750051074,90.0,0.0,0
8811,111.796875,119.477286869944,90.0,0.0,0
8861,111.796875,99.76994646663937,90.0,0.0,0
8911,121.796875,99.51783608417219,90.0,0.0,0
8963,131.796875,117.17071849846192,90.0,0.0,0
9013,131.796875,139.8219591065912,90.0,0.0,0
9063,141.796875,119.54165815596473,90.0,0.13333333333333333,0
9113,70.8984375,119.6407785623665,90.0,0.3076923076923077,0
9163,70.8984375,59.58213026254448,90.0,0.2727272727272727,0
9214,70.8984375,79.66844701081298,90.0,0.2,0
9264,80.8984375,59.696393693099886,90.0,0.0,0
9314,80.8984375,79.59347631969715,90.0,0.0,0
9364,90.8984375,59.871526481046445,90.0,0.0,0
9414,90.8984375,99.29163559914132,90.0,0.0,0
9465,100.8984375,99.375508405101,90.0,0.0,0
9515,110.8984375,79.65813437104516,90.0,0.0,0
9565,110.8984375,119.07951534637255,90.0,0.0,0
9616,120.8984375,97.89756750389711,90.0,0.0,0
9667,130.8984375,99.69915779136456,90.0,0.0,0
9717,130.8984375,139.2495618313609,90.0,0.0,0
9767,140.8984375,119.82525403902473,90.0,0.0,0
9817,140.8984375,139.823006445521,90.0,0.17647058823529413,0
9867,150.8984375,139.63636456485477,90.0,0.2,0
9918,75.44921875,99.11776860052966,90.0,0.3333333333333333,0
9968,75.44921875,79.06609813134591,90.0,0.23076923076923078,0
10018,75.44921875,79.90324994883196,90.0,0.0,0
10068,85.44921875,59.87416486267471,90.0,0.0,0
10119,85.44921875,79.5463202896393,90.0,0.0,0
10169,95.44921875,79.83806286033911,90.0,0.0,0
10219,95.44921875,99.6339270180289,90.0,0.0,0
10269,105.44921875,79.43909485029911,90.0,0.0,0
10319,115.44921875,99.70545214737527,90.0,0.0,0
10370,115.44921875,119.42615731410572,90.0,0.0,0
10420,125.44921875,119.77362784337602,90.0,0.0,0
10470,135.44921875,99.35543163725332,90.0,0.0,0
10520,135.44921875,139.7841509055377,90.0,0.13333333333333333,0
10571,145.44921875,138.9904649959761,90.0,0.16666666666666666,0
10621,72.724609375,139.70661610617702,90.0,0.3,0
10671,72.724609375,59.87526067193694,90.0,0.21428571428571427,0
10721,72.724609375,79.8414476595797,90.0,0.2,0
10772,72.724609375,78.96340786327487,90.0,0.0,0
