elapsed_ms,aimd_rps,admitted_rps,backend_capacity_rps,observed_failure_ratio,slow_start_active
5856,91.5625,79.51647305001852,60.0,0.0,0
5906,91.5625,79.6860370141642,60.0,0.0,0
5957,101.5625,98.40138681404098,60.0,0.07692307692307693,0
6007,101.5625,99.81127484529702,60.0,0.25,0
6057,55.78125,99.73578196114418,60.0,0.46153846153846156,0
6107,55.78125,59.87247163541657,60.0,0.4,0
6157,55.78125,39.901045407389674,60.0,0.25,0
6207,55.78125,59.83609935010416,60.0,0.0,0
6257,65.78125,59.843410142416744,60.0,0.0,0
6308,65.78125,59.81323317939733,60.0,0.0,0
6358,75.78125,59.78988757288911,60.0,0.0,0
6408,75.78125,79.45119089886609,60.0,0.0,0
6458,85.78125,79.50672754125763,60.0,0.1,0
6509,95.78125,79.56708820381714,60.0,0.1111111111111111,0
6559,95.78125,99.92289350000179,60.0,0.25,0
6609,52.890625,39.85383605626365,60.0,0.3333333333333333,0
6659,52.890625,59.85873338920148,500.0,0.2,0
6709,52.890625,39.77131493910017,500.0,0.125,0
6760,52.890625,59.32859842336623,500.0,0.0,0
6810,52.890625,59.76140260011903,500.0,0.0,0
6860,62.890625,39.872341521597136,500.0,0.0,0
6911,72.890625,59.11160227160371,500.0,0.0,0
6961,72.890625,79.54177257487973,500.0,0.0,0
7012,82.890625,79.27103780513083,500.0,0.0,0
7062,92.890625,59.938263588503844,500.0,0.0,0
7113,92.890625,98.05844283192783,500.0,0.0,0
7163,102.890625,99.79417451506269,500.0,0.0,0
7213,112.890625,99.46570207746453,500.0,0.0,0
7263,112.890625,99.72376517047778,500.0,0.0,0
7313,122.890625,119.34074264312058,500.0,0.0,0
7364,122.890625,119.69159545365838,500.0,0.0,0
7414,132.890625,119.2933847225376,500.0,0.0,0
7464,142.890625,119.76436361458829,60.0,0.0,0
7514,142.890625,139.09276742447386,60.0,0.0,0
7565,152.890625,139.44836458145411,60.0,0.0625,0
7618,76.4453125,131.45169619635126,60.0,0.3333333333333333,0
7670,76.4453125,76.39194576034346,60.0,0.3888888888888889,0
7722,76.4453125,77.3561598468348,60.0,0.125,0
7772,76.4453125,79.85957970661866,60.0,0.18181818181818182,0
7822,76.4453125,79.8744644991253,60.0,0.2222222222222222,0
7872,76.4453125,79.38483264258275,60.0,0.2,0
7923,76.4453125,59.79545052692848,60.0,0.3,0
7973,76.4453125,79.75296519032297,60.0,0.2,0
8023,76.4453125,79.80116104305225,60.0,0.2222222222222222,0
8073,76.4453125,79.0999751705178,60.0,0.2,0
8124,76.4453125,79.73355597068388,60.0,0.16666666666666666,0
8205,76.4453125,24.519907866446193,60.0,0.2,0
8261,76.4453125,144.5107379426382,60.0,0.2,0
8311,76.4453125,79.79214147146682,60.0,0.18181818181818182,0
8361,76.4453125,79.86117412656881,60.0,0.2222222222222222,0
8411,76.4453125,79.68875008613855,60.0,0.3333333333333333,0
8461,76.4453125,79.66071069422537,60.0,0.3,0
8511,76.4453125,59.79475450516104,60.0,0.2,0
8561,76.4453125,79.93871418538264,60.0,0.21428571428571427,0
8611,76.4453125,79.90710798696514,60.0,0.2222222222222222,0
8661,76.4453125,79.93844739550546,60.0,0.2857142857142857,0
8712,76.4453125,79.71634215107015,60.0,0.2727272727272727,0
8762,76.4453125,79.75309876179128,60.0,0.25,0
8812,76.4453125,59.73621443485001,60.0,0.2,0
8862,76.4453125,79.87805337104056,60.0,0.18181818181818182,0
8912,76.4453125,79.61512614947075,60.0,0.18181818181818182,0
8963,76.4453125,79.59367429273559,500.0,0.2727272727272727,0
