elapsed_ms,aimd_rps,admitted_rps,backend_capacity_rps,observed_failure_ratio,slow_start_active
462,50.0,6.480511566917125,200.0,0.0,1
552,50.0,291.3627757584781,200.0,0.0,1
606,50.0,330.98933429163327,200.0,0.0,1
662,50.0,53.3825240243156,200.0,0.0,1
713,50.0,58.85872924003571,200.0,0.2641509433962264,0
770,50.0,52.56487412210746,200.0,0.25925925925925924,0
829,60.0,50.905481247693345,200.0,0.0,0
880,70.0,39.440308887033524,200.0,0.0,0
935,70.0,72.41954496337635,200.0,0.0,0
991,90.0,54.00515749254053,200.0,0.0,0
1046,90.0,91.17356386775617,200.0,0.0,0
1096,100.0,79.94164260090135,200.0,0.0,0
1147,110.0,96.63874219342577,200.0,0.0,0
1198,110.0,97.94191519460294,200.0,0.0,0
1248,120.0,99.9076673320051,200.0,0.0,0
1301,130.0,115.00642119184987,200.0,0.0,0
1355,130.0,128.29069527930378,200.0,0.0,0
1407,140.0,135.9690823400015,200.0,0.0,0
1474,140.0,133.37392247578515,200.0,0.0,0
1530,150.0,141.90225974559442,200.0,0.0,0
1588,160.0,157.60717287755674,200.0,0.0,0
1640,170.0,134.43183345816288,200.0,0.0,0
1690,180.0,179.0232776409156,200.0,0.0,0
1743,180.0,170.843771571399,200.0,0.0,0
1793,190.0,179.71754153432133,200.0,0.0,0
1843,190.0,179.89176631987598,200.0,0.0,0
1893,200.0,179.1416142924594,200.0,0.0,0
1943,210.0,199.17111356011912,200.0,0.0,0
1994,210.0,198.5068986010683,200.0,0.0,0
2044,220.0,218.94868286742283,200.0,0.0,0
2094,230.0,219.34434028490716,200.0,0.0,0
2144,230.0,217.85180258800415,200.0,0.0,0
2195,240.0,239.1279767896009,200.0,0.0,0
2249,240.0,241.18290940798872,200.0,0.0,0
2299,250.0,235.61038532095466,200.0,0.06666666666666667,0
2350,260.0,257.8542196970316,200.0,0.12903225806451613,0
2400,260.0,258.5386105041255,200.0,0.21052631578947367,0
2450,270.0,239.34459790067663,200.0,0.21052631578947367,0
2500,280.0,279.76080451214216,200.0,0.24242424242424243,0
2551,280.0,278.599341809055,200.0,0.21212121212121213,0
2601,290.0,279.6690564187774,200.0,0.2647058823529412,0
2651,145.0,219.5417066872903,200.0,0.3142857142857143,0
2701,145.0,158.3059928989472,200.0,0.25,0
2752,145.0,138.86581346849607,200.0,0.1724137931034483,0
2802,145.0,139.8587426699034,200.0,0.0,0
2852,155.0,139.9019539126589,200.0,0.0,0
2902,165.0,159.92763274618235,200.0,0.0,0
2952,165.0,159.93162922850482,200.0,0.0,0
3002,175.0,159.8709042448223,200.0,0.0,0
3057,185.0,163.9759907083187,200.0,0.0,0
3111,185.0,184.08988107443912,200.0,0.0,0
3162,195.0,176.568680792802,200.0,0.0,0
3212,205.0,179.6195048181635,200.0,0.0,0
3262,205.0,219.59631170826046,200.0,0.0,0
3312,215.0,199.88473047363047,200.0,0.0,0
3363,215.0,218.77830692957613,200.0,0.0,0
3413,225.0,198.10970455642217,200.0,0.0,0
3463,235.0,217.97626908211322,200.0,0.0,0
3514,235.0,239.69917753219707,200.0,0.0,0
3564,245.0,219.65185181487342,200.0,0.0,0
3614,255.0,239.34598709027583,200.0,0.03333333333333333,0
3665,255.0,256.18224410719256,200.0,0.10344827586206896,0
3715,265.0,258.272800645682,200.0,0.16129032258064516,0
3765,265.0,259.7701034584393,200.0,0.21875,0
3815,275.0,258.80540085462724,200.0,0.24242424242424243,0
3866,285.0,274.8841746078414,200.0,0.24242424242424243,0
3917,285.0,276.21902013788576,200.0,0.2647058823529412,0
3967,295.0,279.0157718647471,200.0,0.2682926829268293,0
4017,305.0,298.9896660799692,200.0,0.28,0
4068,305.0,316.0306549735324,200.0,0.2972972972972973,0
4118,152.5,159.060746293139,200.0,0.2692307692307692,0
4168,152.5,159.65010125907455,200.0,0.1111111111111111,0
4218,152.5,139.52491765538343,200.0,0.07692307692307693,0
4268,162.5,159.59157642943333,200.0,0.0,0
4319,162.5,159.59688699090063,200.0,0.0,0
4369,172.5,139.77903171550287,200.0,0.0,0
4419,182.5,158.93460728957152,200.0,0.0,0
4469,182.5,198.5026311325254,200.0,0.0,0
4520,192.5,158.11344101807347,200.0,0.0,0
4570,202.5,199.42316848515668,200.0,0.0,0
4621,202.5,198.0343467206334,200.0,0.0,0
4672,212.5,215.62426350837495,200.0,0.0,0
4722,212.5,198.91755827981106,200.0,0.0,0
4772,222.5,219.27037781781124,200.0,0.0,0
4822,232.5,219.19992029093808,200.0,0.0,0
4872,232.5,219.38900163045915,200.0,0.0,0
4922,242.5,239.71513691419938,200.0,0.0,0
4973,242.5,238.93375810445886,200.0,0.038461538461538464,0
5025,252.5,246.20046399318213,200.0,0.15,0
5086,262.5,182.05226793433303,200.0,0.1935483870967742,0
5152,272.5,304.5358683792323,200.0,0.18518518518518517,0
5202,272.5,275.213806234265,200.0,0.1935483870967742,0
5276,272.5,149.79488314296898,200.0,0.1935483870967742,0
5338,282.5,239.5684548013543,200.0,0.21739130434782608,0
5390,292.5,462.95217503419286,200.0,0.3333333333333333,0
5443,146.25,207.54586579673,200.0,0.2916666666666667,0
5493,146.25,139.39803190291238,200.0,0.4,0
5554,156.25,147.89313899079366,200.0,0.043478260869565216,0
5605,156.25,158.9736912848556,200.0,0.0,0
5655,166.25,158.70759328147906,200.0,0.0,0
5705,176.25,159.804769708942,200.0,0.0,0
5755,176.25,179.82093072076964,200.0,0.0,0
5805,186.25,179.6124860613227,200.0,0.0,0
5856,196.25,179.01556120612648,200.0,0.0,0
5906,196.25,199.12682885546877,200.0,0.0,0
5957,206.25,177.30714769439143,200.0,0.0,0
6007,206.25,219.5145085420379,200.0,0.0,0
6057,216.25,199.4607896688566,200.0,0.0,0
6107,226.25,219.42510622169914,200.0,0.0,0
6157,226.25,219.4555702322564,200.0,0.0,0
6207,236.25,239.2628693814947,200.0,0.0,0
6257,246.25,219.60854776361137,200.0,0.0,0
6307,246.25,239.13592061261363,200.0,0.02857142857142857,0
6358,256.25,239.12539885369262,200.0,0.08571428571428572,0
6408,256.25,258.6052590840767,200.0,0.16666666666666666,0
6458,266.25,258.1902977289641,200.0,0.21052631578947367,0
6509,276.25,258.6224063728699,200.0,0.21875,0
6559,276.25,279.6346126370517,200.0,0.2647058823529412,0
6609,286.25,278.93632096979303,200.0,0.2857142857142857,0
6659,296.25,279.30383519078697,200.0,0.2857142857142857,0
6709,296.25,297.2737500025268,200.0,0.2857142857142857,0
6760,148.125,178.5188894704858,200.0,0.28125,0
6810,148.125,159.44844232624277,200.0,0.21875,0
6860,148.125,139.53882418606506,200.0,0.11538461538461539,0
6911,158.125,138.11393815873444,200.0,0.0,0
6961,158.125,158.6169930588014,200.0,0.0,0
7012,168.125,158.7810883943449,200.0,0.0,0
7062,178.125,159.77485167002067,200.0,0.0,0
7113,178.125,176.6002959585493,200.0,0.0,0
7163,188.125,179.55351146518,200.0,0.0,0
7213,198.125,179.11368458999593,200.0,0.0,0
7263,198.125,199.4414005365492,200.0,0.0,0
7313,208.125,198.8023786863652,200.0,0.0,0
7364,208.125,199.5913367380289,200.0,0.0,0
7414,218.125,218.39299446099776,200.0,0.0,0
7464,228.125,199.893720506681,200.0,0.0,0
7514,228.125,218.65961655054517,200.0,0.0,0
7565,238.125,238.0045319236272,200.0,0.0,0
7617,248.125,246.3982031884875,200.0,0.0,0
7670,248.125,246.23271988491916,200.0,0.02857142857142857,0
7721,258.125,234.67005634525833,200.0,0.1,0
7771,268.125,239.81514089679112,200.0,0.16216216216216217,0
7821,268.125,279.7619673277189,200.0,0.1875,0
7872,278.125,259.73810087812257,200.0,0.24242424242424243,0
