elapsed_ms,aimd_rps,admitted_rps,backend_capacity_rps,observed_failure_ratio,slow_start_active
4642,99.375,178.98856426152838,130.0,0.3,0
4693,99.375,98.98899177078773,130.0,0.28,0
4743,99.375,99.75278068856392,130.0,0.1875,0
4794,109.375,98.88213743628282,130.0,0.0,0
4846,109.375,94.5233921670242,130.0,0.0,0
4899,119.375,133.17405462735036,130.0,0.0,0
4949,119.375,119.82754659149646,130.0,0.0,0
5002,129.375,131.38867828639357,130.0,0.0,0
5052,139.375,119.86036267748074,130.0,0.0,0
5102,149.375,119.92844109776578,130.0,0.0,0
5153,149.375,139.5584148460806,130.0,0.0,0
5203,159.375,158.96526962556405,130.0,0.0,0
5268,159.375,107.11785277550926,130.0,0.0,0
5319,169.375,218.39588224491112,130.0,0.0,0
5369,179.375,158.51628754854562,130.0,0.07407407407407407,0
5419,179.375,179.79309051557289,130.0,0.14285714285714285,0
5470,189.375,198.54056010912743,130.0,0.18181818181818182,0
5520,94.6875,139.82638317306933,130.0,0.3157894736842105,0
5570,94.6875,78.65493454906594,500.0,0.26666666666666666,0
5621,94.6875,99.63583103755774,500.0,0.14285714285714285,0
5671,104.6875,99.8673422146426,500.0,0.0,0
5721,104.6875,98.88197512710933,500.0,0.0,0
5771,114.6875,99.8670110960039,500.0,0.0,0
5821,124.6875,99.92630435054147,500.0,0.0,0
5871,124.6875,119.89389390389506,500.0,0.0,0
5922,134.6875,99.16879886195473,500.0,0.0,0
5972,134.6875,139.44408384868382,500.0,0.0,0
6022,144.6875,119.62587009128949,500.0,0.0,0
6072,154.6875,139.7041764064593,500.0,0.0,0
6123,154.6875,159.21084596822314,500.0,0.0,0
6173,164.6875,159.89579910563884,500.0,0.0,0
6223,174.6875,158.8287712283587,500.0,0.0,0
6273,174.6875,158.91119452492137,500.0,0.0,0
6323,184.6875,199.4619513861359,500.0,0.0,0
6374,184.6875,177.49378771742988,500.0,0.0,0
6424,194.6875,199.6720386764739,500.0,0.0,0
6474,204.6875,179.20923923188928,500.0,0.0,0
6525,204.6875,217.9724896524496,500.0,0.0,0
6575,214.6875,199.0117435038736,500.0,0.0,0
6625,224.6875,199.75845607008915,500.0,0.0,0
6676,224.6875,238.60752940773176,500.0,0.0,0
6726,234.6875,219.78753578490745,500.0,0.0,0
6776,234.6875,239.89604824437475,500.0,0.0,0
6826,244.6875,236.5534167184127,500.0,0.0,0
6877,254.6875,218.74531189024745,500.0,0.0,0
6927,254.6875,259.1762497583431,500.0,0.0,0
6977,264.6875,259.83565394887734,500.0,0.0,0
7027,274.6875,259.47844831887903,500.0,0.0,0
7078,274.6875,276.64908792253823,500.0,0.0,0
7128,284.6875,279.60854803275413,500.0,0.0,0
7178,284.6875,278.1595130762092,500.0,0.0,0
7228,294.6875,279.72493528213965,500.0,0.0,0
7278,304.6875,278.9995578056294,500.0,0.0,0
7328,304.6875,319.64864859843357,500.0,0.0,0
7378,314.6875,298.58619436965967,500.0,0.0,0
7429,324.6875,297.82734948550325,500.0,0.0,0
7479,324.6875,318.1789599946832,500.0,0.0,0
7529,334.6875,339.6391334207405,500.0,0.0,0
7580,334.6875,336.29597559155894,500.0,0.0,0
7630,344.6875,319.2439282199182,500.0,0.0,0
7680,354.6875,338.6406355336535,500.0,0.0,0
7732,354.6875,348.0368190471115,500.0,0.0,0
7782,364.6875,358.19618134214994,500.0,0.0,0
7832,374.6875,339.3989787125367,500.0,0.0,0
7882,374.6875,378.19224108760125,500.0,0.0,0
7932,384.6875,379.2897798871613,500.0,0.0,0
7983,384.6875,398.44639375930944,500.0,0.0,0
8033,394.6875,377.03649316373304,500.0,0.0,0
8083,400.0,376.68983804815184,500.0,0.0,0
8134,400.0,398.042958109581,500.0,0.0,0
8184,400.0,419.27570122613184,500.0,0.0,0
8234,400.0,399.06949763375735,500.0,0.0,0
8284,400.0,378.5335006531098,500.0,0.0,0
8334,400.0,419.3726855620289,500.0,0.0,0
8384,400.0,397.9663917382177,500.0,0.0,0
8434,400.0,399.19529414216237,500.0,0.0,0
8485,400.0,399.6196899334841,500.0,0.0,0
8535,400.0,399.11463602062275,500.0,0.0,0
8585,400.0,399.0170852532123,500.0,0.0,0
8635,400.0,399.4298139405998,500.0,0.0,0
8685,400.0,399.63932550872835,500.0,0.0,0
8735,400.0,398.7485913458357,500.0,0.0,0
8785,400.0,399.45940359992017,500.0,0.0,0
8835,400.0,399.1149625704999,500.0,0.0,0
8886,400.0,397.5273796982767,500.0,0.0,0
8936,400.0,398.8224766377271,500.0,0.0,0
8986,400.0,399.6243531080784,500.0,0.0,0
9036,400.0,398.2817408791341,500.0,0.0,0
9086,400.0,398.87451174518907,500.0,0.0,0
9136,400.0,418.86592052019154,500.0,0.0,0
9187,400.0,377.78335615774444,500.0,0.0,0
9237,400.0,419.32837850927683,500.0,0.0,0
9287,400.0,398.46854988349077,500.0,0.0,0
9337,400.0,396.3067539508514,500.0,0.0,0
9387,400.0,399.13951905923136,500.0,0.0,0
9438,400.0,395.0067824639583,500.0,0.0,0
9488,400.0,397.61761046806294,500.0,0.0,0
9539,400.0,395.4555591689209,500.0,0.0,0
9590,400.0,411.91445697935006,500.0,0.0,0
9640,400.0,397.866116698986,500.0,0.0,0
9690,400.0,398.6412949288422,500.0,0.0,0
9740,400.0,399.3311203733746,500.0,0.0,0
9790,400.0,399.3354419309562,500.0,0.0,0
9841,400.0,399.37564008682665,500.0,0.0,0
9891,400.0,412.48149357584623,500.0,0.0,0
9942,400.0,399.34972287225816,500.0,0.0,0
9992,400.0,399.27332255295363,500.0,0.0,0
10042,400.0,396.3191855640737,500.0,0.0,0
10092,400.0,398.8181741282423,500.0,0.0,0
10142,400.0,399.54783970076744,500.0,0.0,0
10192,400.0,399.4374642303751,500.0,0.0,0
10242,400.0,399.3430806323598,500.0,0.0,0
10293,400.0,398.8695319499381,500.0,0.0,0
10343,400.0,397.99972502199,500.0,0.0,0
10393,400.0,397.1274421873287,500.0,0.0,0
10443,400.0,398.62176524665966,500.0,0.0,0
10493,400.0,399.1584382981984,500.0,0.0,0
10544,400.0,416.02007736665945,500.0,0.0,0
10595,400.0,394.6012005386385,500.0,0.0,0
10645,400.0,399.5372000796597,500.0,0.0,0
10695,400.0,398.8940662014565,500.0,0.0,0
10746,400.0,388.14822014245505,500.0,0.0,0
