elapsed_ms,aimd_rps,admitted_rps,backend_capacity_rps,observed_failure_ratio,slow_start_active
3326,150.0,160.56327881775903,130.0,0.0,0
3378,160.0,134.24202398617308,130.0,0.0,0
3429,170.0,158.9614539536555,130.0,0.0,0
3482,170.0,168.78467997721407,130.0,0.0,0
3532,180.0,158.4031630577212,130.0,0.0,0
3585,190.0,172.26350144860206,130.0,0.09090909090909091,0
3640,190.0,197.63452672307167,130.0,0.23076923076923078,0
3690,200.0,179.9365723582437,130.0,0.2727272727272727,0
3740,100.0,179.62264156968473,130.0,0.34782608695652173,0
3791,100.0,98.95462748253412,130.0,0.25,0
3841,100.0,99.76422322069361,130.0,0.20833333333333334,0
3892,100.0,98.10846872302017,130.0,0.0,0
3942,110.0,119.74275185647666,130.0,0.0,0
3992,120.0,79.82252897487957,130.0,0.0,0
4042,120.0,119.78588273461189,130.0,0.0,0
4092,130.0,119.71139498052516,130.0,0.0,0
4143,140.0,119.63869115271879,130.0,0.0,0
4193,140.0,139.47765617761482,130.0,0.0,0
4243,150.0,139.01772301203266,130.0,0.0,0
4293,150.0,159.67453220751077,130.0,0.0,0
4343,160.0,139.76391359243794,130.0,0.0,0
4394,170.0,159.2993504807933,130.0,0.0,0
4444,170.0,158.85767984148862,130.0,0.0,0
4494,180.0,179.72801041272203,130.0,0.04,0
4544,190.0,179.85611510791367,130.0,0.11538461538461539,0
4595,190.0,177.3289822055292,130.0,0.2777777777777778,0
4646,100.0,177.06558066443858,130.0,0.3157894736842105,0
4696,100.0,99.88338614667376,130.0,0.25,0
4746,100.0,99.56275423473748,130.0,0.2,0
4796,110.0,99.65461305588639,130.0,0.0,0
4846,110.0,99.18273426961835,130.0,0.0,0
4898,120.0,96.49040282330918,130.0,0.0,0
4948,120.0,139.6857071588925,130.0,0.0,0
5001,130.0,113.23790561133644,130.0,0.0,0
5052,140.0,137.0635263402517,130.0,0.0,0
5103,150.0,139.8885563826722,130.0,0.0,0
5153,150.0,139.62696422475926,130.0,0.0,0
5203,160.0,159.1489509846098,130.0,0.0,0
5264,160.0,147.5282864999324,130.0,0.05,0
5317,170.0,168.8733567097841,130.0,0.125,0
5367,180.0,179.49248499866627,130.0,0.2,0
5418,190.0,179.19124896838105,130.0,0.2857142857142857,0
5468,95.0,159.26023620283783,130.0,0.30434782608695654,0
5518,95.0,99.89336383410709,130.0,0.2222222222222222,0
5568,95.0,99.58531083204564,130.0,0.14285714285714285,0
5618,95.0,99.81899422501202,130.0,0.0,0
5668,105.0,79.87393177851669,130.0,0.0,0
5718,105.0,99.64931810569516,130.0,0.0,0
5769,115.0,99.75924701879966,130.0,0.0,0
5819,125.0,99.66777541086745,130.0,0.0,0
5869,125.0,118.69759068619572,130.0,0.0,0
5920,135.0,119.19020032475753,130.0,0.0,0
5970,135.0,119.67677457369588,130.0,0.0,0
6020,145.0,137.89208777958163,130.0,0.0,0
6071,155.0,139.198680523776,130.0,0.0,0
6121,155.0,139.54369212674555,130.0,0.0,0
6171,165.0,158.91487520106952,130.0,0.0,0
6221,175.0,179.47056184256445,130.0,0.0,0
6272,175.0,159.21625797014198,130.0,0.0,0
6322,185.0,177.96629021852777,130.0,0.09090909090909091,0
6372,185.0,199.17144678138942,130.0,0.21739130434782608,0
6423,195.0,178.4709501347208,130.0,0.2608695652173913,0
6473,97.5,99.35000260793757,130.0,0.25,0
6524,97.5,99.14332041409945,130.0,0.19047619047619047,0
6574,97.5,98.9772345827962,130.0,0.0,0
6624,107.5,79.93312315318266,130.0,0.0,0
6674,107.5,119.69825983866828,130.0,0.0,0
6724,117.5,99.88737698245228,130.0,0.0,0
6774,117.5,119.85258132497029,130.0,0.0,0
